Sampling_Rate,Duration,Score,Recording_Length,Error,Participant,Database,Method
250,0.038518,0.005348140751205799,2.0,None,GUDB_01,GUDB_maths,elgendi2010
250,0.039646,0.0027169220978471792,2.0,None,GUDB_01,GUDB_walking,elgendi2010
250,0.039398,0.007201891551043832,2.0,None,GUDB_01,GUDB_hand_bike,elgendi2010
250,0.039053,0.0430027829234761,2.0,None,GUDB_01,GUDB_jogging,elgendi2010
250,0.036053,0.0029712756659575684,2.0,None,GUDB_02,GUDB_sitting,elgendi2010
250,0.036539,0.0031463533097826827,2.0,None,GUDB_02,GUDB_maths,elgendi2010
250,0.036279,0.003336325111570008,2.0,None,GUDB_02,GUDB_walking,elgendi2010
250,0.037862,0.0029342999344669015,2.0,None,GUDB_02,GUDB_jogging,elgendi2010
250,0.037043,0.0029005327219632057,2.0,None,GUDB_03,GUDB_sitting,elgendi2010
250,0.037053,0.0018863756819946084,2.0,None,GUDB_03,GUDB_maths,elgendi2010
250,0.03705,0.001991703215191043,2.0,None,GUDB_03,GUDB_walking,elgendi2010
250,0.036695,0.0024167658162383846,2.0,None,GUDB_03,GUDB_hand_bike,elgendi2010
250,0.037781,0.0017964826170656278,2.0,None,GUDB_03,GUDB_jogging,elgendi2010
250,0.037767,0.003236113310674418,2.0,None,GUDB_04,GUDB_sitting,elgendi2010
250,0.036833,0.002708015935605283,2.0,None,GUDB_04,GUDB_maths,elgendi2010
250,0.036226,0.0022298548894633535,2.0,None,GUDB_04,GUDB_walking,elgendi2010
250,0.036763,0.005559983255056249,2.0,None,GUDB_04,GUDB_hand_bike,elgendi2010
250,0.048615,0.00400459535344366,2.0,None,GUDB_04,GUDB_jogging,elgendi2010
250,0.036127,0.002254514130017321,2.0,None,GUDB_05,GUDB_sitting,elgendi2010
250,0.037116,0.008559528731009928,2.0,None,GUDB_05,GUDB_maths,elgendi2010
250,0.036986,0.006700925351489089,2.0,None,GUDB_05,GUDB_walking,elgendi2010
250,0.037798,0.01710476436756343,2.0,None,GUDB_05,GUDB_hand_bike,elgendi2010
250,0.039832,0.009148470510037886,2.0,None,GUDB_05,GUDB_jogging,elgendi2010
250,0.038495,0.003057837940959579,2.0,None,GUDB_06,GUDB_sitting,elgendi2010
250,0.041891,0.011383952798331605,2.0,None,GUDB_06,GUDB_maths,elgendi2010
250,0.036476,0.0032148250823201365,2.0,None,GUDB_06,GUDB_walking,elgendi2010
250,0.0366,0.005202438998364775,2.0,None,GUDB_06,GUDB_hand_bike,elgendi2010
250,0.037566,0.004378940202274304,2.0,None,GUDB_06,GUDB_jogging,elgendi2010
250,0.037134,0.002190659444475821,2.0,None,GUDB_07,GUDB_sitting,elgendi2010
250,0.040196,0.006699962941192367,2.0,None,GUDB_07,GUDB_maths,elgendi2010
250,0.038205,0.007125495205413324,2.0,None,GUDB_07,GUDB_walking,elgendi2010
250,0.035964,0.0020569523864583856,2.0,None,GUDB_07,GUDB_hand_bike,elgendi2010
250,0.038125,0.1510032020574143,2.0,None,GUDB_07,GUDB_jogging,elgendi2010
250,0.037419,0.014825268401210349,2.0,None,GUDB_08,GUDB_sitting,elgendi2010
250,0.036309,0.00590446761141928,2.0,None,GUDB_08,GUDB_maths,elgendi2010
250,0.037012,0.011852753437967005,2.0,None,GUDB_08,GUDB_walking,elgendi2010
250,0.036577,0.009719833862043347,2.0,None,GUDB_08,GUDB_hand_bike,elgendi2010
250,0.038124,0.07059897417055097,2.0,None,GUDB_08,GUDB_jogging,elgendi2010
250,0.03673,0.00324654370214262,2.0,None,GUDB_09,GUDB_sitting,elgendi2010
250,0.046301,0.0019495896954329576,2.0,None,GUDB_09,GUDB_maths,elgendi2010
250,0.036666,0.002025334815764774,2.0,None,GUDB_09,GUDB_walking,elgendi2010
250,0.037452,0.002021164126643511,2.0,None,GUDB_09,GUDB_hand_bike,elgendi2010
250,0.038156,0.007454607435008702,2.0,None,GUDB_09,GUDB_jogging,elgendi2010
250,0.036231,0.0018071483623718796,2.0,None,GUDB_10,GUDB_sitting,elgendi2010
250,0.037273,0.003188113032217135,2.0,None,GUDB_10,GUDB_maths,elgendi2010
250,0.036749,0.00473655527269812,2.0,None,GUDB_10,GUDB_walking,elgendi2010
250,0.036623,0.01721916861049091,2.0,None,GUDB_10,GUDB_hand_bike,elgendi2010
250,0.039374,0.07479332296188027,2.0,None,GUDB_10,GUDB_jogging,elgendi2010
250,0.038471,0.008703182299293953,2.0,None,GUDB_11,GUDB_sitting,elgendi2010
250,0.037917,0.003216534846697611,2.0,None,GUDB_11,GUDB_maths,elgendi2010
250,0.037893,0.0024455234122264962,2.0,None,GUDB_11,GUDB_walking,elgendi2010
250,0.037796,0.010870263626052406,2.0,None,GUDB_11,GUDB_hand_bike,elgendi2010
250,0.039516,0.0045555091747384365,2.0,None,GUDB_11,GUDB_jogging,elgendi2010
250,0.038644,0.0016450517995208545,2.0,None,GUDB_12,GUDB_sitting,elgendi2010
250,0.049488,0.00106557344866519,2.0,None,GUDB_12,GUDB_maths,elgendi2010
250,0.039751,0.001415919312310596,2.0,None,GUDB_12,GUDB_walking,elgendi2010
250,0.046803,0.001236763982400469,2.0,None,GUDB_12,GUDB_hand_bike,elgendi2010
250,0.03856,0.005234297663042478,2.0,None,GUDB_12,GUDB_jogging,elgendi2010
250,0.036827,0.018987676978067677,2.0,None,GUDB_13,GUDB_sitting,elgendi2010
250,0.036427,0.007142377172701076,2.0,None,GUDB_13,GUDB_maths,elgendi2010
250,0.03694,0.009539550599140297,2.0,None,GUDB_13,GUDB_walking,elgendi2010
250,0.036443,0.020478808007904192,2.0,None,GUDB_13,GUDB_hand_bike,elgendi2010
250,0.03835,0.028618768703200254,2.0,None,GUDB_13,GUDB_jogging,elgendi2010
250,0.036758,0.0034759192757028707,2.0,None,GUDB_14,GUDB_sitting,elgendi2010
250,0.037644,0.0034309876726077567,2.0,None,GUDB_14,GUDB_maths,elgendi2010
250,0.037994,0.02113448678636361,2.0,None,GUDB_14,GUDB_walking,elgendi2010
250,0.038083,0.0402154645765465,2.0,None,GUDB_14,GUDB_hand_bike,elgendi2010
250,0.037599,0.020951892633213384,2.0,None,GUDB_15,GUDB_sitting,elgendi2010
250,0.044082,0.011792804086110437,2.0,None,GUDB_15,GUDB_maths,elgendi2010
250,0.037717,0.010716496849269064,2.0,None,GUDB_15,GUDB_walking,elgendi2010
250,0.040188,0.01714770067852068,2.0,None,GUDB_15,GUDB_hand_bike,elgendi2010
250,0.040048,0.06086060881597144,2.0,None,GUDB_15,GUDB_jogging,elgendi2010
250,0.036357,0.00413648924319765,2.0,None,GUDB_16,GUDB_sitting,elgendi2010
250,0.038073,0.003961115768911791,2.0,None,GUDB_16,GUDB_maths,elgendi2010
250,0.037372,0.0049438051328741335,2.0,None,GUDB_16,GUDB_walking,elgendi2010
250,0.039282,0.008307558294007013,2.0,None,GUDB_16,GUDB_hand_bike,elgendi2010
250,0.043885,0.008374008059974777,2.0,None,GUDB_16,GUDB_jogging,elgendi2010
250,0.037193,0.004002137333122401,2.0,None,GUDB_17,GUDB_sitting,elgendi2010
250,0.041163,0.002204688223959676,2.0,None,GUDB_17,GUDB_maths,elgendi2010
250,0.037847,0.0019101168138954301,2.0,None,GUDB_17,GUDB_walking,elgendi2010
250,0.037003,0.0029782773750659324,2.0,None,GUDB_17,GUDB_hand_bike,elgendi2010
250,0.037648,0.0027957397443690935,2.0,None,GUDB_17,GUDB_jogging,elgendi2010
250,0.037004,0.0050858343321747105,2.0,None,GUDB_18,GUDB_sitting,elgendi2010
250,0.036614,0.002433309128675857,2.0,None,GUDB_18,GUDB_maths,elgendi2010
250,0.036643,0.004426616060337047,2.0,None,GUDB_18,GUDB_walking,elgendi2010
250,0.038381,0.03393511387512885,2.0,None,GUDB_18,GUDB_hand_bike,elgendi2010
250,0.03716,0.0075011774348171505,2.0,None,GUDB_18,GUDB_jogging,elgendi2010
250,0.036107,0.0015280825614071524,2.0,None,GUDB_19,GUDB_sitting,elgendi2010
250,0.036858,0.0016531925773328408,2.0,None,GUDB_19,GUDB_maths,elgendi2010
250,0.036734,0.001448874547141503,2.0,None,GUDB_19,GUDB_walking,elgendi2010
250,0.037598,0.04194803253931905,2.0,None,GUDB_19,GUDB_hand_bike,elgendi2010
250,0.037906,0.007565638515679897,2.0,None,GUDB_19,GUDB_jogging,elgendi2010
250,0.037178,0.0023888525405387447,2.0,None,GUDB_20,GUDB_sitting,elgendi2010
250,0.036671,0.00432755444441324,2.0,None,GUDB_20,GUDB_maths,elgendi2010
250,0.036663,0.002335849007053588,2.0,None,GUDB_20,GUDB_walking,elgendi2010
250,0.036409,0.0028535413194714925,2.0,None,GUDB_20,GUDB_hand_bike,elgendi2010
250,0.037529,0.0017544632587313434,2.0,None,GUDB_20,GUDB_jogging,elgendi2010
250,0.035824,0.0036538177278062074,2.0,None,GUDB_21,GUDB_sitting,elgendi2010
250,0.035647,0.0032943620280993092,2.0,None,GUDB_21,GUDB_maths,elgendi2010
250,0.03686,0.005014892218420843,2.0,None,GUDB_21,GUDB_walking,elgendi2010
250,0.036213,0.010195466077643238,2.0,None,GUDB_21,GUDB_hand_bike,elgendi2010
250,0.037039,0.005011967816842481,2.0,None,GUDB_21,GUDB_jogging,elgendi2010
250,0.037661,0.00776816506176743,2.0,None,GUDB_22,GUDB_sitting,elgendi2010
250,0.039121,0.014947101420979157,2.0,None,GUDB_22,GUDB_maths,elgendi2010
250,0.038748,0.016500835140983418,2.0,None,GUDB_22,GUDB_walking,elgendi2010
250,0.037798,0.011771907478377345,2.0,None,GUDB_22,GUDB_hand_bike,elgendi2010
250,0.040409,0.02352330960037234,2.0,None,GUDB_22,GUDB_jogging,elgendi2010
250,0.038072,0.022820314945924337,2.0,None,GUDB_23,GUDB_sitting,elgendi2010
250,0.047363,0.019765938222930945,2.0,None,GUDB_23,GUDB_maths,elgendi2010
250,0.040548,0.01562758391525615,2.0,None,GUDB_23,GUDB_walking,elgendi2010
250,0.047704,0.04866193311073425,2.0,None,GUDB_23,GUDB_hand_bike,elgendi2010
250,0.038386,0.0967509381600885,2.0,None,GUDB_23,GUDB_jogging,elgendi2010
250,0.036754,0.0026564400544745793,2.0,None,GUDB_24,GUDB_sitting,elgendi2010
250,0.036896,0.004516063339976415,2.0,None,GUDB_24,GUDB_maths,elgendi2010
250,0.036221,0.0029091306971091037,2.0,None,GUDB_24,GUDB_walking,elgendi2010
250,0.036812,0.0216969668249609,2.0,None,GUDB_24,GUDB_hand_bike,elgendi2010
250,0.037978,0.0025652593094714314,2.0,None,GUDB_24,GUDB_jogging,elgendi2010
500,0.291895,0.0015353846808570382,8.093833333333333,None,USYD_00,USYD_run,elgendi2010
500,0.278798,0.001980283770304901,8.094766666666667,None,USYD_01,USYD_sit,elgendi2010
500,0.293295,0.0017923748550390224,8.0953,None,USYD_02,USYD_walk,elgendi2010
500,0.285994,0.01895823656229644,8.2297,None,USYD_03,USYD_run,elgendi2010
500,0.278844,0.01310863021571786,8.119566666666666,None,USYD_04,USYD_sit,elgendi2010
500,0.28406,0.015654861086496875,8.108866666666666,None,USYD_05,USYD_walk,elgendi2010
500,0.299358,0.056595707134824425,8.077866666666667,None,USYD_06,USYD_run,elgendi2010
500,0.277002,0.0022136077460593634,8.098666666666666,None,USYD_07,USYD_sit,elgendi2010
500,0.289827,0.056470963421658395,8.096266666666667,None,USYD_08,USYD_walk,elgendi2010
500,0.288568,0.0021345558349286317,8.103833333333334,None,USYD_09,USYD_run,elgendi2010
500,0.290361,0.021248028346155308,8.1182,None,USYD_10,USYD_sit,elgendi2010
500,0.285031,0.002836110294382418,8.114633333333334,None,USYD_11,USYD_walk,elgendi2010
500,0.284634,0.010197103492063405,8.127033333333333,None,USYD_12,USYD_run,elgendi2010
500,0.299011,0.09810382485064169,8.2691,None,USYD_13,USYD_sit,elgendi2010
500,0.289919,0.0025273648593522524,8.128033333333333,None,USYD_14,USYD_walk,elgendi2010
500,0.292202,0.007277703179737767,8.2499,None,USYD_15,USYD_run,elgendi2010
500,0.292251,0.007024847194557905,8.072933333333333,None,USYD_16,USYD_sit,elgendi2010
500,0.293094,0.008015219308816364,8.076133333333333,None,USYD_17,USYD_walk,elgendi2010
500,0.285238,0.027525776653517527,8.2333,None,USYD_18,USYD_run,elgendi2010
500,0.276207,0.02211947825973055,8.1331,None,USYD_19,USYD_sit,elgendi2010
500,0.283445,0.016048780796052573,8.121166666666666,None,USYD_20,USYD_walk,elgendi2010
500,0.28266,0.019872816237433685,8.081966666666666,None,USYD_21,USYD_run,elgendi2010
500,0.285443,0.019641033787891136,8.097900000000001,None,USYD_22,USYD_sit,elgendi2010
500,0.292009,0.008179342579836291,8.0847,None,USYD_23,USYD_walk,elgendi2010
500,0.288316,0.038690800166475754,8.070866666666667,None,USYD_24,USYD_run,elgendi2010
500,0.286665,0.004447582464008491,8.075633333333334,None,USYD_25,USYD_sit,elgendi2010
500,0.278715,0.02242680477004971,8.087566666666667,None,USYD_26,USYD_walk,elgendi2010
500,0.284082,0.0026548996753076913,8.0793,None,USYD_27,USYD_run,elgendi2010
500,0.286781,0.003598118246331818,8.319799999999999,None,USYD_28,USYD_sit,elgendi2010
500,0.286111,0.002927733624324235,8.208766666666667,None,USYD_29,USYD_walk,elgendi2010
500,0.29639,0.023312689554373375,8.1758,None,USYD_30,USYD_run,elgendi2010
500,0.283135,0.0022780104764742347,8.467533333333334,None,USYD_31,USYD_sit,elgendi2010
500,0.290769,0.041754625949729285,8.196733333333333,None,USYD_32,USYD_walk,elgendi2010
500,0.297607,0.04043189661689258,8.289399999999999,None,USYD_33,USYD_run,elgendi2010
500,0.293446,0.001190376457558079,8.257466666666666,None,USYD_34,USYD_sit,elgendi2010
500,0.27274,0.021732752879389604,8.075333333333333,None,USYD_35,USYD_walk,elgendi2010
500,0.287124,0.0024859398735485906,8.0844,None,USYD_36,USYD_run,elgendi2010
500,0.289272,0.0009236045326717682,8.1646,None,USYD_37,USYD_sit,elgendi2010
500,0.285352,0.0017195834080204705,8.106433333333333,None,USYD_38,USYD_walk,elgendi2010
500,0.27878,0.02404319200529186,8.155866666666666,None,USYD_39,USYD_run,elgendi2010
500,0.289884,0.008562898287352405,8.0878,None,USYD_40,USYD_sit,elgendi2010
500,0.57963,0.019320464901312746,8.0886,None,USYD_41,USYD_walk,elgendi2010
500,0.291044,0.02067463704170559,8.219266666666666,None,USYD_42,USYD_run,elgendi2010
500,0.31004,0.0012740125343240984,8.206866666666667,None,USYD_43,USYD_sit,elgendi2010
500,0.309569,0.019364047868331246,8.2288,None,USYD_44,USYD_walk,elgendi2010
500,0.286114,0.03368074137146917,8.124233333333333,None,USYD_45,USYD_run,elgendi2010
500,0.297774,0.00841048265596796,8.204966666666667,None,USYD_46,USYD_sit,elgendi2010
500,0.294191,0.005732785627781439,8.219566666666667,None,USYD_47,USYD_walk,elgendi2010
500,0.293011,0.024900572630904595,8.1916,None,USYD_48,USYD_run,elgendi2010
500,0.289513,0.0009344086957679967,8.231866666666667,None,USYD_49,USYD_sit,elgendi2010
500,0.30105,0.002794250169213706,8.440033333333334,None,USYD_50,USYD_walk,elgendi2010
500,0.330469,0.012805781834511998,9.188533333333334,None,USYD_51,USYD_run,elgendi2010
500,0.710744,0.0029626116094676478,8.239866666666666,None,USYD_52,USYD_sit,elgendi2010
500,0.299118,0.010256370125491614,8.194733333333334,None,USYD_53,USYD_walk,elgendi2010
500,0.313285,0.00186817816103673,8.2906,None,USYD_54,USYD_run,elgendi2010
500,0.29039,0.0028978017656882933,8.316733333333334,None,USYD_55,USYD_sit,elgendi2010
500,0.291781,0.0018552727836062084,8.589266666666667,None,USYD_56,USYD_walk,elgendi2010
500,0.293619,0.04849327156234802,8.287533333333334,None,USYD_57,USYD_run,elgendi2010
500,0.290169,0.003337680140302148,8.433533333333333,None,USYD_58,USYD_sit,elgendi2010
500,0.285721,0.0343491132410741,8.1992,None,USYD_59,USYD_walk,elgendi2010
500,0.286802,0.003672501547160202,8.084766666666667,None,USYD_60,USYD_run,elgendi2010
500,0.301267,0.002176448740226338,8.159,None,USYD_61,USYD_sit,elgendi2010
500,0.274167,0.003517562896552096,8.121566666666666,None,USYD_62,USYD_walk,elgendi2010
500,0.282386,0.016896505538036892,8.1415,None,USYD_63,USYD_run,elgendi2010
500,0.280009,0.011954898327276912,8.1139,None,USYD_64,USYD_sit,elgendi2010
500,0.292721,0.035260301896368425,8.124466666666667,None,USYD_65,USYD_walk,elgendi2010
256,0.748686,0.022027046053594738,37.44166666666667,None,IFADO_00,IFADO_SOT,elgendi2010
256,0.594472,0.09393405961141509,30.975,None,IFADO_01,IFADO_SOT,elgendi2010
256,0.845189,0.01229459601795177,39.61666666666667,None,IFADO_02,IFADO_SOT,elgendi2010
256,0.589411,0.00843296263626956,30.529166666666665,None,IFADO_03,IFADO_SOT,elgendi2010
256,0.752096,0.019846953973957953,33.3625,None,IFADO_04,IFADO_SOT,elgendi2010
256,0.62032,0.041205081678841,29.616666666666667,None,IFADO_05,IFADO_SOT,elgendi2010
256,0.606613,0.023913424129770985,30.6625,None,IFADO_06,IFADO_SOT,elgendi2010
256,0.789335,0.017893621699512967,35.204166666666666,None,IFADO_07,IFADO_SOT,elgendi2010
256,0.649172,0.015830616885887373,31.916666666666668,None,IFADO_08,IFADO_SOT,elgendi2010
256,0.755935,0.07286034105437299,32.454166666666666,None,IFADO_09,IFADO_SOT,elgendi2010
256,0.547303,0.0030705463357783513,31.104166666666668,None,IFADO_10,IFADO_SOT,elgendi2010
256,0.646649,0.01227507461971014,29.179166666666667,None,IFADO_11,IFADO_SOT,elgendi2010
256,0.65615,0.002572768434635648,35.733333333333334,None,IFADO_12,IFADO_SOT,elgendi2010
360,0.856329,0.006393848099508271,30.092592592592595,None,MIT-Arrhythmia_00,MIT-Arrhythmia,elgendi2010
360,0.759931,0.0030666418424640167,30.092592592592595,None,MIT-Arrhythmia_01,MIT-Arrhythmia,elgendi2010
360,0.739724,0.010900559350361168,30.092592592592595,None,MIT-Arrhythmia_02,MIT-Arrhythmia,elgendi2010
360,0.779674,0.013526307095486391,30.092592592592595,None,MIT-Arrhythmia_03,MIT-Arrhythmia,elgendi2010
360,0.729277,0.01753162747277855,30.092592592592595,None,MIT-Arrhythmia_04,MIT-Arrhythmia,elgendi2010
360,2.222141,0.012686496799404003,30.092592592592595,None,MIT-Arrhythmia_05,MIT-Arrhythmia,elgendi2010
360,0.800969,0.04583133274964163,30.092592592592595,None,MIT-Arrhythmia_06,MIT-Arrhythmia,elgendi2010
360,0.764716,0.011427898832560875,30.092592592592595,None,MIT-Arrhythmia_07,MIT-Arrhythmia,elgendi2010
360,0.777824,0.031033390552964283,30.092592592592595,None,MIT-Arrhythmia_08,MIT-Arrhythmia,elgendi2010
360,0.272238,0.031652548784547575,10.0,None,MIT-Arrhythmia_08,MIT-Arrhythmia-x,elgendi2010
360,0.804053,0.0045926393613762205,30.092592592592595,None,MIT-Arrhythmia_09,MIT-Arrhythmia,elgendi2010
360,0.266436,0.00460175169814104,10.0,None,MIT-Arrhythmia_09,MIT-Arrhythmia-x,elgendi2010
360,0.769961,0.0038833050665144074,30.092592592592595,None,MIT-Arrhythmia_10,MIT-Arrhythmia,elgendi2010
360,0.262347,0.0037932659583157133,10.0,None,MIT-Arrhythmia_10,MIT-Arrhythmia-x,elgendi2010
360,0.785112,0.001747059545001991,30.092592592592595,None,MIT-Arrhythmia_11,MIT-Arrhythmia,elgendi2010
360,0.263588,0.0016946399221118554,10.0,None,MIT-Arrhythmia_11,MIT-Arrhythmia-x,elgendi2010
360,0.76035,0.01241451465822727,30.092592592592595,None,MIT-Arrhythmia_12,MIT-Arrhythmia,elgendi2010
360,0.246497,0.012477141024583803,10.0,None,MIT-Arrhythmia_12,MIT-Arrhythmia-x,elgendi2010
360,0.785232,0.061974096817048845,30.092592592592595,None,MIT-Arrhythmia_13,MIT-Arrhythmia,elgendi2010
360,0.270862,0.0731971170848208,10.0,None,MIT-Arrhythmia_13,MIT-Arrhythmia-x,elgendi2010
360,1.518254,0.00893928642854924,30.092592592592595,None,MIT-Arrhythmia_14,MIT-Arrhythmia,elgendi2010
360,0.259163,0.0050859426831350064,10.0,None,MIT-Arrhythmia_14,MIT-Arrhythmia-x,elgendi2010
360,0.773808,0.007219967421269121,30.092592592592595,None,MIT-Arrhythmia_15,MIT-Arrhythmia,elgendi2010
360,0.267709,0.005730918996709653,10.0,None,MIT-Arrhythmia_15,MIT-Arrhythmia-x,elgendi2010
360,0.749085,0.0038921059199272263,30.092592592592595,None,MIT-Arrhythmia_16,MIT-Arrhythmia,elgendi2010
360,0.269755,0.0029319746228032594,10.0,None,MIT-Arrhythmia_16,MIT-Arrhythmia-x,elgendi2010
360,0.790554,0.008129088567668691,30.092592592592595,None,MIT-Arrhythmia_17,MIT-Arrhythmia,elgendi2010
360,0.764242,0.044232875414777,30.092592592592595,None,MIT-Arrhythmia_18,MIT-Arrhythmia,elgendi2010
360,0.752501,0.0035920414081988,30.092592592592595,None,MIT-Arrhythmia_19,MIT-Arrhythmia,elgendi2010
360,0.248526,0.006311282668054645,10.0,None,MIT-Arrhythmia_19,MIT-Arrhythmia-x,elgendi2010
360,0.775374,0.0019261794350278747,30.092592592592595,None,MIT-Arrhythmia_20,MIT-Arrhythmia,elgendi2010
360,0.270961,0.0019389530695982037,10.0,None,MIT-Arrhythmia_20,MIT-Arrhythmia-x,elgendi2010
360,0.782476,0.012959773872067986,30.092592592592595,None,MIT-Arrhythmia_21,MIT-Arrhythmia,elgendi2010
360,0.252148,0.013786144307252406,10.0,None,MIT-Arrhythmia_21,MIT-Arrhythmia-x,elgendi2010
360,0.759971,0.006197346537035159,30.092592592592595,None,MIT-Arrhythmia_22,MIT-Arrhythmia,elgendi2010
360,0.261513,0.005215061071732856,10.0,None,MIT-Arrhythmia_22,MIT-Arrhythmia-x,elgendi2010
360,0.832732,0.028009129539628398,30.092592592592595,None,MIT-Arrhythmia_23,MIT-Arrhythmia,elgendi2010
360,0.778341,0.08536773695079358,30.092592592592595,None,MIT-Arrhythmia_24,MIT-Arrhythmia,elgendi2010
360,0.803627,0.023737609016518273,30.092592592592595,None,MIT-Arrhythmia_25,MIT-Arrhythmia,elgendi2010
360,0.800842,0.043095145839289,30.092592592592595,None,MIT-Arrhythmia_26,MIT-Arrhythmia,elgendi2010
360,0.826726,0.0032962072544602808,30.092592592592595,None,MIT-Arrhythmia_27,MIT-Arrhythmia,elgendi2010
360,1.174133,3.0798821479536036,30.092592592592595,None,MIT-Arrhythmia_28,MIT-Arrhythmia,elgendi2010
360,0.798739,0.05958150511109972,30.092592592592595,None,MIT-Arrhythmia_29,MIT-Arrhythmia,elgendi2010
360,0.88746,0.004402761697506346,30.092592592592595,None,MIT-Arrhythmia_30,MIT-Arrhythmia,elgendi2010
360,0.761312,0.023506791964719474,30.092592592592595,None,MIT-Arrhythmia_31,MIT-Arrhythmia,elgendi2010
360,0.809476,0.002873349195454989,30.092592592592595,None,MIT-Arrhythmia_32,MIT-Arrhythmia,elgendi2010
360,0.828038,0.0051725087560960895,30.092592592592595,None,MIT-Arrhythmia_33,MIT-Arrhythmia,elgendi2010
360,0.767341,0.018692588064150566,30.092592592592595,None,MIT-Arrhythmia_34,MIT-Arrhythmia,elgendi2010
360,0.846162,0.0055847828208483346,30.092592592592595,None,MIT-Arrhythmia_35,MIT-Arrhythmia,elgendi2010
360,0.780335,0.01885813404947646,30.092592592592595,None,MIT-Arrhythmia_36,MIT-Arrhythmia,elgendi2010
360,0.808659,0.051232800826723185,30.092592592592595,None,MIT-Arrhythmia_37,MIT-Arrhythmia,elgendi2010
360,0.75505,0.0035804178286351924,30.092592592592595,None,MIT-Arrhythmia_38,MIT-Arrhythmia,elgendi2010
360,0.26368,0.002868494616378758,10.0,None,MIT-Arrhythmia_38,MIT-Arrhythmia-x,elgendi2010
360,0.812463,0.043163903947417995,30.092592592592595,None,MIT-Arrhythmia_39,MIT-Arrhythmia,elgendi2010
360,0.270926,0.03553094908575091,10.0,None,MIT-Arrhythmia_39,MIT-Arrhythmia-x,elgendi2010
360,0.824176,0.04295267268339824,30.092592592592595,None,MIT-Arrhythmia_40,MIT-Arrhythmia,elgendi2010
360,0.268025,0.02472859138728037,10.0,None,MIT-Arrhythmia_40,MIT-Arrhythmia-x,elgendi2010
360,0.828829,0.01193613154146923,30.092592592592595,None,MIT-Arrhythmia_41,MIT-Arrhythmia,elgendi2010
360,0.270128,0.0051966300323361804,10.0,None,MIT-Arrhythmia_41,MIT-Arrhythmia-x,elgendi2010
360,0.806708,0.08852002183652191,30.092592592592595,None,MIT-Arrhythmia_42,MIT-Arrhythmia,elgendi2010
360,0.268679,0.10697402229219237,10.0,None,MIT-Arrhythmia_42,MIT-Arrhythmia-x,elgendi2010
360,0.795665,0.002495417566228002,30.092592592592595,None,MIT-Arrhythmia_43,MIT-Arrhythmia,elgendi2010
360,0.262298,0.002824643689778542,10.0,None,MIT-Arrhythmia_43,MIT-Arrhythmia-x,elgendi2010
360,0.793749,0.32933100987003294,30.092592592592595,None,MIT-Arrhythmia_44,MIT-Arrhythmia,elgendi2010
360,0.259467,0.3894369524923243,10.0,None,MIT-Arrhythmia_44,MIT-Arrhythmia-x,elgendi2010
360,0.816807,0.4355149022796234,30.092592592592595,None,MIT-Arrhythmia_45,MIT-Arrhythmia,elgendi2010
360,0.271663,0.3205702006896972,10.0,None,MIT-Arrhythmia_45,MIT-Arrhythmia-x,elgendi2010
360,0.761428,0.02299305661799928,30.092592592592595,None,MIT-Arrhythmia_46,MIT-Arrhythmia,elgendi2010
360,0.278177,0.023503565034761264,10.0,None,MIT-Arrhythmia_46,MIT-Arrhythmia-x,elgendi2010
360,0.808516,0.0030710724087426905,30.092592592592595,None,MIT-Arrhythmia_47,MIT-Arrhythmia,elgendi2010
360,0.272227,0.0018838297934799806,10.0,None,MIT-Arrhythmia_47,MIT-Arrhythmia-x,elgendi2010
128,1.145156,0.05807065504816119,120.0,None,MIT-Normal_00,MIT-Normal,elgendi2010
128,1.210826,0.10321985545679711,120.0,None,MIT-Normal_01,MIT-Normal,elgendi2010
128,1.13043,0.03293915170873773,120.0,None,MIT-Normal_02,MIT-Normal,elgendi2010
128,1.449732,0.05372326077846895,120.0,None,MIT-Normal_03,MIT-Normal,elgendi2010
128,2.213086,0.02529113083652778,120.0,None,MIT-Normal_04,MIT-Normal,elgendi2010
128,1.495148,0.08580330489642506,120.0,None,MIT-Normal_05,MIT-Normal,elgendi2010
128,1.465741,0.09535720787125948,120.0,None,MIT-Normal_06,MIT-Normal,elgendi2010
128,1.336629,0.0665291475220968,120.0,None,MIT-Normal_07,MIT-Normal,elgendi2010
128,1.471035,0.0981654719266234,120.0,None,MIT-Normal_08,MIT-Normal,elgendi2010
128,1.35585,0.1308567821745478,120.0,None,MIT-Normal_09,MIT-Normal,elgendi2010
128,1.293907,0.039467928808428185,120.0,None,MIT-Normal_10,MIT-Normal,elgendi2010
128,1.28005,0.03464684030203107,120.0,None,MIT-Normal_11,MIT-Normal,elgendi2010
128,1.374132,0.11762498078893929,120.0,None,MIT-Normal_12,MIT-Normal,elgendi2010
128,1.395533,0.06631300665842753,120.0,None,MIT-Normal_13,MIT-Normal,elgendi2010
128,1.113832,0.043281822279608105,120.0,None,MIT-Normal_14,MIT-Normal,elgendi2010
128,1.299567,0.06284287599401982,120.0,None,MIT-Normal_15,MIT-Normal,elgendi2010
128,1.412094,0.046024821227659794,120.0,None,MIT-Normal_16,MIT-Normal,elgendi2010
128,1.414005,0.03096962085617886,120.0,None,MIT-Normal_17,MIT-Normal,elgendi2010
500,0.008826,0.04213369935370315,0.16666666666666666,None,LUDB_01,LUDB,elgendi2010
