Sampling_Rate,Duration,Score,Recording_Length,Error,Participant,Database,Method
250,0.006822,0.003515672261025574,2.0,None,GUDB_01,GUDB_maths,kalidas2017
250,0.007963,0.00375112298542634,2.0,None,GUDB_01,GUDB_walking,kalidas2017
250,0.006505,0.0042106386645013,2.0,None,GUDB_01,GUDB_hand_bike,kalidas2017
250,0.007158,0.010297472836213578,2.0,None,GUDB_01,GUDB_jogging,kalidas2017
250,0.006112,0.0029502948158706263,2.0,None,GUDB_02,GUDB_sitting,kalidas2017
250,0.006328,0.002210780942703113,2.0,None,GUDB_02,GUDB_maths,kalidas2017
250,0.006125,0.001992202564806141,2.0,None,GUDB_02,GUDB_walking,kalidas2017
250,0.007019,0.0030475154343909674,2.0,None,GUDB_02,GUDB_jogging,kalidas2017
250,0.006218,0.0030344746703807367,2.0,None,GUDB_03,GUDB_sitting,kalidas2017
250,0.006344,0.0020311308766329662,2.0,None,GUDB_03,GUDB_maths,kalidas2017
250,0.006534,0.001655436254503569,2.0,None,GUDB_03,GUDB_walking,kalidas2017
250,0.006477,0.0021907750875495994,2.0,None,GUDB_03,GUDB_hand_bike,kalidas2017
250,0.006937,0.0016032190124078327,2.0,None,GUDB_03,GUDB_jogging,kalidas2017
250,0.006108,0.0025455097092831566,2.0,None,GUDB_04,GUDB_sitting,kalidas2017
250,0.006019,0.0024315755155048815,2.0,None,GUDB_04,GUDB_maths,kalidas2017
250,0.006286,0.0020931441681236304,2.0,None,GUDB_04,GUDB_walking,kalidas2017
250,0.006582,0.0022011996402685374,2.0,None,GUDB_04,GUDB_hand_bike,kalidas2017
250,0.007048,0.004365224379157982,2.0,None,GUDB_04,GUDB_jogging,kalidas2017
250,0.00624,0.0016491952222966685,2.0,None,GUDB_05,GUDB_sitting,kalidas2017
250,0.006462,0.0018708139297620202,2.0,None,GUDB_05,GUDB_maths,kalidas2017
250,0.006008,0.00435742751420973,2.0,None,GUDB_05,GUDB_walking,kalidas2017
250,0.006885,0.004002320658752456,2.0,None,GUDB_05,GUDB_hand_bike,kalidas2017
250,0.00678,0.0015311555050565029,2.0,None,GUDB_05,GUDB_jogging,kalidas2017
250,0.006091,0.0024942162011832056,2.0,None,GUDB_06,GUDB_sitting,kalidas2017
250,0.006147,0.002594503821415142,2.0,None,GUDB_06,GUDB_maths,kalidas2017
250,0.006029,0.0015429734086844717,2.0,None,GUDB_06,GUDB_walking,kalidas2017
250,0.006493,0.0034945844893546204,2.0,None,GUDB_06,GUDB_hand_bike,kalidas2017
250,0.006955,0.0016895874524545341,2.0,None,GUDB_06,GUDB_jogging,kalidas2017
250,0.006158,0.0015181338445396288,2.0,None,GUDB_07,GUDB_sitting,kalidas2017
250,0.006659,0.0008811358368928597,2.0,None,GUDB_07,GUDB_maths,kalidas2017
250,0.00643,0.002944140392124284,2.0,None,GUDB_07,GUDB_walking,kalidas2017
250,0.006106,0.0014625285164584928,2.0,None,GUDB_07,GUDB_hand_bike,kalidas2017
250,0.007134,0.04896632271258206,2.0,None,GUDB_07,GUDB_jogging,kalidas2017
250,0.008127,0.0016422751436448845,2.0,None,GUDB_08,GUDB_sitting,kalidas2017
250,0.006004,0.0018807716010389543,2.0,None,GUDB_08,GUDB_maths,kalidas2017
250,0.00632,0.0017251761383875815,2.0,None,GUDB_08,GUDB_walking,kalidas2017
250,0.006325,0.003912161034251857,2.0,None,GUDB_08,GUDB_hand_bike,kalidas2017
250,0.007143,0.004032877839826549,2.0,None,GUDB_08,GUDB_jogging,kalidas2017
250,0.006156,0.001419398436919994,2.0,None,GUDB_09,GUDB_sitting,kalidas2017
250,0.006672,0.00048544339330923566,2.0,None,GUDB_09,GUDB_maths,kalidas2017
250,0.006561,0.0011209190349971438,2.0,None,GUDB_09,GUDB_walking,kalidas2017
250,0.007362,0.0019001864155723642,2.0,None,GUDB_09,GUDB_hand_bike,kalidas2017
250,0.007175,0.0025090067515899876,2.0,None,GUDB_09,GUDB_jogging,kalidas2017
250,0.010807,0.00161502531098912,2.0,None,GUDB_10,GUDB_sitting,kalidas2017
250,0.006,0.002371966602099249,2.0,None,GUDB_10,GUDB_maths,kalidas2017
250,0.006114,0.0023060303322880275,2.0,None,GUDB_10,GUDB_walking,kalidas2017
250,0.006281,0.002984494368062239,2.0,None,GUDB_10,GUDB_hand_bike,kalidas2017
250,0.006847,0.10655396901115659,2.0,None,GUDB_10,GUDB_jogging,kalidas2017
250,0.005773,0.0037144532993938534,2.0,None,GUDB_11,GUDB_sitting,kalidas2017
250,0.006068,0.004582424413451676,2.0,None,GUDB_11,GUDB_maths,kalidas2017
250,0.006314,0.0024657127006675198,2.0,None,GUDB_11,GUDB_walking,kalidas2017
250,0.006283,0.006048497941703352,2.0,None,GUDB_11,GUDB_hand_bike,kalidas2017
250,0.006796,0.005054395941842189,2.0,None,GUDB_11,GUDB_jogging,kalidas2017
250,0.006786,0.0014959974131056087,2.0,None,GUDB_12,GUDB_sitting,kalidas2017
250,0.007009,0.0013886991619939785,2.0,None,GUDB_12,GUDB_maths,kalidas2017
250,0.007263,0.00219301557945005,2.0,None,GUDB_12,GUDB_walking,kalidas2017
250,0.006843,0.0015882642482027138,2.0,None,GUDB_12,GUDB_hand_bike,kalidas2017
250,0.007331,0.0032040567214582935,2.0,None,GUDB_12,GUDB_jogging,kalidas2017
250,0.006342,0.0016826742050256552,2.0,None,GUDB_13,GUDB_sitting,kalidas2017
250,0.00635,0.0014784206458542581,2.0,None,GUDB_13,GUDB_maths,kalidas2017
250,0.006043,0.0015204873124273171,2.0,None,GUDB_13,GUDB_walking,kalidas2017
250,0.007194,0.03643071715485636,2.0,None,GUDB_13,GUDB_hand_bike,kalidas2017
250,0.006984,0.004321226340897567,2.0,None,GUDB_13,GUDB_jogging,kalidas2017
250,0.009547,0.0022394431227538178,2.0,None,GUDB_14,GUDB_sitting,kalidas2017
250,0.006105,0.003120874426490919,2.0,None,GUDB_14,GUDB_maths,kalidas2017
250,0.006428,0.005114805834291798,2.0,None,GUDB_14,GUDB_walking,kalidas2017
250,0.007147,0.01568339575540602,2.0,None,GUDB_14,GUDB_hand_bike,kalidas2017
250,0.006233,0.0015551007814904867,2.0,None,GUDB_15,GUDB_sitting,kalidas2017
250,0.006362,0.0019167496194581481,2.0,None,GUDB_15,GUDB_maths,kalidas2017
250,0.006559,0.002088465055280385,2.0,None,GUDB_15,GUDB_walking,kalidas2017
250,0.006944,0.002157652619148387,2.0,None,GUDB_15,GUDB_hand_bike,kalidas2017
250,0.007278,0.004531144797442486,2.0,None,GUDB_15,GUDB_jogging,kalidas2017
250,0.006264,0.003088690502623805,2.0,None,GUDB_16,GUDB_sitting,kalidas2017
250,0.006055,0.0018452153333981805,2.0,None,GUDB_16,GUDB_maths,kalidas2017
250,0.006296,0.0027090410294316773,2.0,None,GUDB_16,GUDB_walking,kalidas2017
250,0.006424,0.0021297158996142424,2.0,None,GUDB_16,GUDB_hand_bike,kalidas2017
250,0.006625,0.0049406507405442696,2.0,None,GUDB_16,GUDB_jogging,kalidas2017
250,0.006209,0.0038628556247097432,2.0,None,GUDB_17,GUDB_sitting,kalidas2017
250,0.00614,0.003121688756270359,2.0,None,GUDB_17,GUDB_maths,kalidas2017
250,0.006565,0.004263944518326406,2.0,None,GUDB_17,GUDB_walking,kalidas2017
250,0.006747,0.006683704661086937,2.0,None,GUDB_17,GUDB_hand_bike,kalidas2017
250,0.006752,0.005181961571368595,2.0,None,GUDB_17,GUDB_jogging,kalidas2017
250,0.006023,0.002752970786335977,2.0,None,GUDB_18,GUDB_sitting,kalidas2017
250,0.00634,0.002850296962666317,2.0,None,GUDB_18,GUDB_maths,kalidas2017
250,0.006152,0.003345005589363683,2.0,None,GUDB_18,GUDB_walking,kalidas2017
250,0.006193,0.009721765903849511,2.0,None,GUDB_18,GUDB_hand_bike,kalidas2017
250,0.006638,0.008165824853050086,2.0,None,GUDB_18,GUDB_jogging,kalidas2017
250,0.006449,0.001891655015265814,2.0,None,GUDB_19,GUDB_sitting,kalidas2017
250,0.006629,0.0012317108985322438,2.0,None,GUDB_19,GUDB_maths,kalidas2017
250,0.006821,0.0012713300646932523,2.0,None,GUDB_19,GUDB_walking,kalidas2017
250,0.006317,0.0020502737524959783,2.0,None,GUDB_19,GUDB_hand_bike,kalidas2017
250,0.006976,0.0060663512525769795,2.0,None,GUDB_19,GUDB_jogging,kalidas2017
250,0.006201,0.0013704647115634174,2.0,None,GUDB_20,GUDB_sitting,kalidas2017
250,0.006939,0.001516695149072063,2.0,None,GUDB_20,GUDB_maths,kalidas2017
250,0.006422,0.0019466047154174815,2.0,None,GUDB_20,GUDB_walking,kalidas2017
250,0.006492,0.002333583417784884,2.0,None,GUDB_20,GUDB_hand_bike,kalidas2017
250,0.007109,0.0027346691747789915,2.0,None,GUDB_20,GUDB_jogging,kalidas2017
250,0.005969,0.002381889366403999,2.0,None,GUDB_21,GUDB_sitting,kalidas2017
250,0.005941,0.0016275843957541073,2.0,None,GUDB_21,GUDB_maths,kalidas2017
250,0.006208,0.0020693818839923133,2.0,None,GUDB_21,GUDB_walking,kalidas2017
250,0.006274,0.010077099604101481,2.0,None,GUDB_21,GUDB_hand_bike,kalidas2017
250,0.006977,0.011864943872438414,2.0,None,GUDB_21,GUDB_jogging,kalidas2017
250,0.006308,0.0014570134993364095,2.0,None,GUDB_22,GUDB_sitting,kalidas2017
250,0.006888,0.0021593163650239344,2.0,None,GUDB_22,GUDB_maths,kalidas2017
250,0.006871,0.0020526130384230655,2.0,None,GUDB_22,GUDB_walking,kalidas2017
250,0.007208,0.0016033207667223424,2.0,None,GUDB_22,GUDB_hand_bike,kalidas2017
250,0.00706,0.0028765534980868253,2.0,None,GUDB_22,GUDB_jogging,kalidas2017
250,0.006211,0.0014703517928300954,2.0,None,GUDB_23,GUDB_sitting,kalidas2017
250,0.006516,0.0016385705464746873,2.0,None,GUDB_23,GUDB_maths,kalidas2017
250,0.006447,0.0018108479767493222,2.0,None,GUDB_23,GUDB_walking,kalidas2017
250,0.006513,0.006446350607966072,2.0,None,GUDB_23,GUDB_hand_bike,kalidas2017
250,0.007355,0.007791225981335838,2.0,None,GUDB_23,GUDB_jogging,kalidas2017
250,0.005986,0.0019274440024908083,2.0,None,GUDB_24,GUDB_sitting,kalidas2017
250,0.006425,0.002224588202342594,2.0,None,GUDB_24,GUDB_maths,kalidas2017
250,0.006166,0.0020586021397304794,2.0,None,GUDB_24,GUDB_walking,kalidas2017
250,0.006276,0.003016044938443484,2.0,None,GUDB_24,GUDB_hand_bike,kalidas2017
250,0.007138,0.0035279884436346227,2.0,None,GUDB_24,GUDB_jogging,kalidas2017
500,0.032519,0.002121796716537251,8.093833333333333,None,USYD_00,USYD_run,kalidas2017
500,0.030398,0.0015102170997960322,8.094766666666667,None,USYD_01,USYD_sit,kalidas2017
500,0.031169,0.0018449096040998177,8.0953,None,USYD_02,USYD_walk,kalidas2017
500,0.031478,0.0013918118323214949,8.2297,None,USYD_03,USYD_run,kalidas2017
500,0.029927,0.0027060269895625095,8.119566666666666,None,USYD_04,USYD_sit,kalidas2017
500,0.03077,0.001461282305492942,8.108866666666666,None,USYD_05,USYD_walk,kalidas2017
500,0.03053,0.04871332405075619,8.077866666666667,None,USYD_06,USYD_run,kalidas2017
500,0.02931,0.002002159191911616,8.098666666666666,None,USYD_07,USYD_sit,kalidas2017
500,0.031887,0.035762462775233664,8.096266666666667,None,USYD_08,USYD_walk,kalidas2017
500,0.032275,0.0014105423641920924,8.103833333333334,None,USYD_09,USYD_run,kalidas2017
500,0.028746,0.5736991350430029,8.1182,None,USYD_10,USYD_sit,kalidas2017
500,0.030983,0.001968559570084459,8.114633333333334,None,USYD_11,USYD_walk,kalidas2017
500,0.031484,0.0019357053010451064,8.127033333333333,None,USYD_12,USYD_run,kalidas2017
500,0.031756,0.004138521483022314,8.2691,None,USYD_13,USYD_sit,kalidas2017
500,0.030469,0.0018783795937948313,8.128033333333333,None,USYD_14,USYD_walk,kalidas2017
500,0.032306,0.001870106450325171,8.2499,None,USYD_15,USYD_run,kalidas2017
500,0.030336,0.0021073949145589787,8.072933333333333,None,USYD_16,USYD_sit,kalidas2017
500,0.032309,0.001816499298001175,8.076133333333333,None,USYD_17,USYD_walk,kalidas2017
500,0.030788,0.002330985893750924,8.2333,None,USYD_18,USYD_run,kalidas2017
500,0.03178,0.0014721061537923499,8.1331,None,USYD_19,USYD_sit,kalidas2017
500,0.030621,0.0011655052485048329,8.121166666666666,None,USYD_20,USYD_walk,kalidas2017
500,0.031002,0.002128513996283391,8.081966666666666,None,USYD_21,USYD_run,kalidas2017
500,0.030434,0.00316143994650667,8.097900000000001,None,USYD_22,USYD_sit,kalidas2017
500,0.030951,0.002160253600799458,8.0847,None,USYD_23,USYD_walk,kalidas2017
500,0.03168,0.0014209210959875956,8.070866666666667,None,USYD_24,USYD_run,kalidas2017
500,0.030559,0.0013015799167433153,8.075633333333334,None,USYD_25,USYD_sit,kalidas2017
500,0.031245,0.001343161459578879,8.087566666666667,None,USYD_26,USYD_walk,kalidas2017
500,0.031266,0.0017087769332086323,8.0793,None,USYD_27,USYD_run,kalidas2017
500,0.030466,0.0019781492095149343,8.319799999999999,None,USYD_28,USYD_sit,kalidas2017
500,0.033411,0.0017673795872110243,8.208766666666667,None,USYD_29,USYD_walk,kalidas2017
500,0.03274,0.003642941735974737,8.1758,None,USYD_30,USYD_run,kalidas2017
500,0.031722,0.0012309881677275395,8.467533333333334,None,USYD_31,USYD_sit,kalidas2017
500,0.035299,0.01590789933924226,8.196733333333333,None,USYD_32,USYD_walk,kalidas2017
500,0.036659,0.003394396112698423,8.289399999999999,None,USYD_33,USYD_run,kalidas2017
500,0.030427,0.0020157725997240776,8.257466666666666,None,USYD_34,USYD_sit,kalidas2017
500,0.031887,0.0022650120992902907,8.075333333333333,None,USYD_35,USYD_walk,kalidas2017
500,0.031099,0.0013544218858826005,8.0844,None,USYD_36,USYD_run,kalidas2017
500,0.045867,0.001581638834004371,8.1646,None,USYD_37,USYD_sit,kalidas2017
500,0.033329,0.001793527028983099,8.106433333333333,None,USYD_38,USYD_walk,kalidas2017
500,0.031109,0.008836919840301265,8.155866666666666,None,USYD_39,USYD_run,kalidas2017
500,0.032844,0.004244062441566741,8.0878,None,USYD_40,USYD_sit,kalidas2017
500,0.032198,0.00909203702618683,8.0886,None,USYD_41,USYD_walk,kalidas2017
500,0.031478,0.002314813062447444,8.219266666666666,None,USYD_42,USYD_run,kalidas2017
500,0.032194,0.0008975221409949864,8.206866666666667,None,USYD_43,USYD_sit,kalidas2017
500,0.033651,0.0013314060851315848,8.2288,None,USYD_44,USYD_walk,kalidas2017
500,0.031217,0.0018747888504479506,8.124233333333333,None,USYD_45,USYD_run,kalidas2017
500,0.029427,0.0018312813175755413,8.204966666666667,None,USYD_46,USYD_sit,kalidas2017
500,0.031832,0.0013901699682151035,8.219566666666667,None,USYD_47,USYD_walk,kalidas2017
500,0.04146,0.003395701807636038,8.1916,None,USYD_48,USYD_run,kalidas2017
500,0.03241,0.0011265014713291582,8.231866666666667,None,USYD_49,USYD_sit,kalidas2017
500,0.034015,0.0012302711666931513,8.440033333333334,None,USYD_50,USYD_walk,kalidas2017
500,0.034413,0.0025994090038100382,9.188533333333334,None,USYD_51,USYD_run,kalidas2017
500,0.030738,0.006672975116393533,8.239866666666666,None,USYD_52,USYD_sit,kalidas2017
500,0.03204,0.002279934510801766,8.194733333333334,None,USYD_53,USYD_walk,kalidas2017
500,0.032165,0.001665279316382806,8.2906,None,USYD_54,USYD_run,kalidas2017
500,0.030437,0.0019298579467527763,8.316733333333334,None,USYD_55,USYD_sit,kalidas2017
500,0.032662,0.0015301978231282262,8.589266666666667,None,USYD_56,USYD_walk,kalidas2017
500,0.038139,0.0035352206813652936,8.287533333333334,None,USYD_57,USYD_run,kalidas2017
500,0.030883,0.002780128274028653,8.433533333333333,None,USYD_58,USYD_sit,kalidas2017
500,0.030663,0.003495270039722962,8.1992,None,USYD_59,USYD_walk,kalidas2017
500,0.030798,0.0016757828490059786,8.084766666666667,None,USYD_60,USYD_run,kalidas2017
500,0.031216,0.001295667087443837,8.159,None,USYD_61,USYD_sit,kalidas2017
500,0.035475,0.0027077796385668973,8.121566666666666,None,USYD_62,USYD_walk,kalidas2017
500,0.035151,0.002752525845949941,8.1415,None,USYD_63,USYD_run,kalidas2017
500,0.030543,0.007212072720322525,8.1139,None,USYD_64,USYD_sit,kalidas2017
500,0.031932,0.017276693482172888,8.124466666666667,None,USYD_65,USYD_walk,kalidas2017
256,0.0854,0.010062232877818749,37.44166666666667,None,IFADO_00,IFADO_SOT,kalidas2017
256,0.062008,100.18611360612582,30.975,None,IFADO_01,IFADO_SOT,kalidas2017
256,0.084314,0.4033785804445762,39.61666666666667,None,IFADO_02,IFADO_SOT,kalidas2017
256,0.063654,13.505984527525888,30.529166666666665,None,IFADO_03,IFADO_SOT,kalidas2017
256,0.066457,0.49782678849241463,33.3625,None,IFADO_04,IFADO_SOT,kalidas2017
256,0.064687,0.03324231266814977,29.616666666666667,None,IFADO_05,IFADO_SOT,kalidas2017
256,0.06434,0.0036335176263965928,30.6625,None,IFADO_06,IFADO_SOT,kalidas2017
256,0.076474,0.06450969514775334,35.204166666666666,None,IFADO_07,IFADO_SOT,kalidas2017
256,0.069436,0.009629323304759973,31.916666666666668,None,IFADO_08,IFADO_SOT,kalidas2017
256,0.07398,0.3551816255600519,32.454166666666666,None,IFADO_09,IFADO_SOT,kalidas2017
256,0.071754,0.002630429622015537,31.104166666666668,None,IFADO_10,IFADO_SOT,kalidas2017
256,0.063085,0.019800903062910935,29.179166666666667,None,IFADO_11,IFADO_SOT,kalidas2017
256,0.080086,0.0026325553587788885,35.733333333333334,None,IFADO_12,IFADO_SOT,kalidas2017
360,0.083315,0.002113432570323038,30.092592592592595,None,MIT-Arrhythmia_00,MIT-Arrhythmia,kalidas2017
360,0.079585,0.0025121062951387807,30.092592592592595,None,MIT-Arrhythmia_01,MIT-Arrhythmia,kalidas2017
360,0.075699,0.7554730169201593,30.092592592592595,None,MIT-Arrhythmia_02,MIT-Arrhythmia,kalidas2017
360,0.072798,0.0017247676731060378,30.092592592592595,None,MIT-Arrhythmia_03,MIT-Arrhythmia,kalidas2017
360,0.08254,0.017637427922010306,30.092592592592595,None,MIT-Arrhythmia_04,MIT-Arrhythmia,kalidas2017
360,0.078622,0.00951002480116935,30.092592592592595,None,MIT-Arrhythmia_05,MIT-Arrhythmia,kalidas2017
360,0.076675,0.7424874761145001,30.092592592592595,None,MIT-Arrhythmia_06,MIT-Arrhythmia,kalidas2017
360,0.075313,0.007295700868181781,30.092592592592595,None,MIT-Arrhythmia_07,MIT-Arrhythmia,kalidas2017
360,0.079306,0.08773952672826106,30.092592592592595,None,MIT-Arrhythmia_08,MIT-Arrhythmia,kalidas2017
360,0.029166,0.10642706067489516,10.0,None,MIT-Arrhythmia_08,MIT-Arrhythmia-x,kalidas2017
360,0.084923,0.019180465951809732,30.092592592592595,None,MIT-Arrhythmia_09,MIT-Arrhythmia,kalidas2017
360,0.030273,0.01858972343496404,10.0,None,MIT-Arrhythmia_09,MIT-Arrhythmia-x,kalidas2017
360,0.084238,0.004729095293648912,30.092592592592595,None,MIT-Arrhythmia_10,MIT-Arrhythmia,kalidas2017
360,0.028643,0.004789306250136281,10.0,None,MIT-Arrhythmia_10,MIT-Arrhythmia-x,kalidas2017
360,0.078703,0.0024235625231595554,30.092592592592595,None,MIT-Arrhythmia_11,MIT-Arrhythmia,kalidas2017
360,0.030495,0.0018537554185489157,10.0,None,MIT-Arrhythmia_11,MIT-Arrhythmia-x,kalidas2017
360,0.072774,0.0021758836306175937,30.092592592592595,None,MIT-Arrhythmia_12,MIT-Arrhythmia,kalidas2017
360,0.025834,0.0023692278439555736,10.0,None,MIT-Arrhythmia_12,MIT-Arrhythmia-x,kalidas2017
360,0.076853,0.005110666758258448,30.092592592592595,None,MIT-Arrhythmia_13,MIT-Arrhythmia,kalidas2017
360,0.02809,0.008414245918378535,10.0,None,MIT-Arrhythmia_13,MIT-Arrhythmia-x,kalidas2017
360,0.078355,0.002461345932768701,30.092592592592595,None,MIT-Arrhythmia_14,MIT-Arrhythmia,kalidas2017
360,0.026527,0.0026053362500237766,10.0,None,MIT-Arrhythmia_14,MIT-Arrhythmia-x,kalidas2017
360,0.075233,0.03638038122695614,30.092592592592595,None,MIT-Arrhythmia_15,MIT-Arrhythmia,kalidas2017
360,0.02911,0.0037508667112417893,10.0,None,MIT-Arrhythmia_15,MIT-Arrhythmia-x,kalidas2017
360,0.079659,0.00401917034983812,30.092592592592595,None,MIT-Arrhythmia_16,MIT-Arrhythmia,kalidas2017
360,0.027901,0.0036846440153368797,10.0,None,MIT-Arrhythmia_16,MIT-Arrhythmia-x,kalidas2017
360,0.078758,0.004218800950525271,30.092592592592595,None,MIT-Arrhythmia_17,MIT-Arrhythmia,kalidas2017
360,0.081038,0.025038791549919594,30.092592592592595,None,MIT-Arrhythmia_18,MIT-Arrhythmia,kalidas2017
360,0.078653,0.022179129757457665,30.092592592592595,None,MIT-Arrhythmia_19,MIT-Arrhythmia,kalidas2017
360,0.029112,0.013096385545561617,10.0,None,MIT-Arrhythmia_19,MIT-Arrhythmia-x,kalidas2017
360,0.082303,0.015181758282600185,30.092592592592595,None,MIT-Arrhythmia_20,MIT-Arrhythmia,kalidas2017
360,0.030407,0.016196480821273215,10.0,None,MIT-Arrhythmia_20,MIT-Arrhythmia-x,kalidas2017
360,0.085983,0.004042512798099958,30.092592592592595,None,MIT-Arrhythmia_21,MIT-Arrhythmia,kalidas2017
360,0.027978,0.004526203204701326,10.0,None,MIT-Arrhythmia_21,MIT-Arrhythmia-x,kalidas2017
360,0.077894,0.009430901751284594,30.092592592592595,None,MIT-Arrhythmia_22,MIT-Arrhythmia,kalidas2017
360,0.028533,0.007654276982983756,10.0,None,MIT-Arrhythmia_22,MIT-Arrhythmia-x,kalidas2017
360,0.081333,0.02329536510881029,30.092592592592595,None,MIT-Arrhythmia_23,MIT-Arrhythmia,kalidas2017
360,0.076873,0.07983055622532416,30.092592592592595,None,MIT-Arrhythmia_24,MIT-Arrhythmia,kalidas2017
360,0.078199,0.00893108627868898,30.092592592592595,None,MIT-Arrhythmia_25,MIT-Arrhythmia,kalidas2017
360,0.084791,0.05297738025603008,30.092592592592595,None,MIT-Arrhythmia_26,MIT-Arrhythmia,kalidas2017
360,0.084647,0.009511384693169875,30.092592592592595,None,MIT-Arrhythmia_27,MIT-Arrhythmia,kalidas2017
360,0.077445,8.448304774670623,30.092592592592595,None,MIT-Arrhythmia_28,MIT-Arrhythmia,kalidas2017
360,0.077132,0.37533560485880824,30.092592592592595,None,MIT-Arrhythmia_29,MIT-Arrhythmia,kalidas2017
360,0.08048,0.0030417490189835294,30.092592592592595,None,MIT-Arrhythmia_30,MIT-Arrhythmia,kalidas2017
360,0.083355,0.02299681664824676,30.092592592592595,None,MIT-Arrhythmia_31,MIT-Arrhythmia,kalidas2017
360,0.079584,0.00508184435781759,30.092592592592595,None,MIT-Arrhythmia_32,MIT-Arrhythmia,kalidas2017
360,0.083265,0.03008943989152748,30.092592592592595,None,MIT-Arrhythmia_33,MIT-Arrhythmia,kalidas2017
360,0.080563,0.02598987294598271,30.092592592592595,None,MIT-Arrhythmia_34,MIT-Arrhythmia,kalidas2017
360,0.081822,0.005259201452077214,30.092592592592595,None,MIT-Arrhythmia_35,MIT-Arrhythmia,kalidas2017
360,0.079054,0.011393519952072441,30.092592592592595,None,MIT-Arrhythmia_36,MIT-Arrhythmia,kalidas2017
360,0.077225,0.011742254642828378,30.092592592592595,None,MIT-Arrhythmia_37,MIT-Arrhythmia,kalidas2017
360,0.075278,0.0024536871103116474,30.092592592592595,None,MIT-Arrhythmia_38,MIT-Arrhythmia,kalidas2017
360,0.027881,0.0020325001654332964,10.0,None,MIT-Arrhythmia_38,MIT-Arrhythmia-x,kalidas2017
360,0.079059,0.08408944041614441,30.092592592592595,None,MIT-Arrhythmia_39,MIT-Arrhythmia,kalidas2017
360,0.030811,0.09908499527586195,10.0,None,MIT-Arrhythmia_39,MIT-Arrhythmia-x,kalidas2017
360,0.080638,0.006797222852348364,30.092592592592595,None,MIT-Arrhythmia_40,MIT-Arrhythmia,kalidas2017
360,0.028839,0.0028901403847125078,10.0,None,MIT-Arrhythmia_40,MIT-Arrhythmia-x,kalidas2017
360,0.079223,0.12940281879196808,30.092592592592595,None,MIT-Arrhythmia_41,MIT-Arrhythmia,kalidas2017
360,0.030027,0.008370559806141879,10.0,None,MIT-Arrhythmia_41,MIT-Arrhythmia-x,kalidas2017
360,0.091242,0.03537912183240279,30.092592592592595,None,MIT-Arrhythmia_42,MIT-Arrhythmia,kalidas2017
360,0.029078,0.04520696854981985,10.0,None,MIT-Arrhythmia_42,MIT-Arrhythmia-x,kalidas2017
360,0.075589,0.0019849582494934023,30.092592592592595,None,MIT-Arrhythmia_43,MIT-Arrhythmia,kalidas2017
360,0.028421,0.0018480274174242834,10.0,None,MIT-Arrhythmia_43,MIT-Arrhythmia-x,kalidas2017
360,0.073887,0.008745533737529421,30.092592592592595,None,MIT-Arrhythmia_44,MIT-Arrhythmia,kalidas2017
360,0.027508,0.02277938064313212,10.0,None,MIT-Arrhythmia_44,MIT-Arrhythmia-x,kalidas2017
360,0.084171,0.02660950300741912,30.092592592592595,None,MIT-Arrhythmia_45,MIT-Arrhythmia,kalidas2017
360,0.029614,0.04206921038374779,10.0,None,MIT-Arrhythmia_45,MIT-Arrhythmia-x,kalidas2017
360,0.079298,0.022068372195433592,30.092592592592595,None,MIT-Arrhythmia_46,MIT-Arrhythmia,kalidas2017
360,0.028326,0.02804809218638363,10.0,None,MIT-Arrhythmia_46,MIT-Arrhythmia-x,kalidas2017
360,0.078878,0.005962351451802914,30.092592592592595,None,MIT-Arrhythmia_47,MIT-Arrhythmia,kalidas2017
360,0.030327,0.012356458356780413,10.0,None,MIT-Arrhythmia_47,MIT-Arrhythmia-x,kalidas2017
128,0.178701,0.16885999193828222,120.0,None,MIT-Normal_00,MIT-Normal,kalidas2017
128,0.147873,0.08512962575296118,120.0,None,MIT-Normal_01,MIT-Normal,kalidas2017
128,0.153209,0.03239500381141807,120.0,None,MIT-Normal_02,MIT-Normal,kalidas2017
128,0.16851,0.052664367733888384,120.0,None,MIT-Normal_03,MIT-Normal,kalidas2017
128,0.168976,0.02529140653461765,120.0,None,MIT-Normal_04,MIT-Normal,kalidas2017
128,0.159207,0.08100242320781852,120.0,None,MIT-Normal_05,MIT-Normal,kalidas2017
128,0.166203,0.09452827613240934,120.0,None,MIT-Normal_06,MIT-Normal,kalidas2017
128,0.161762,0.06561562233725333,120.0,None,MIT-Normal_07,MIT-Normal,kalidas2017
128,0.161006,0.09754390273844395,120.0,None,MIT-Normal_08,MIT-Normal,kalidas2017
128,0.145662,0.09990400928014728,120.0,None,MIT-Normal_09,MIT-Normal,kalidas2017
128,0.159436,0.039001858505491295,120.0,None,MIT-Normal_10,MIT-Normal,kalidas2017
128,0.158,0.03397261994666106,120.0,None,MIT-Normal_11,MIT-Normal,kalidas2017
128,0.153783,0.11709668336792954,120.0,None,MIT-Normal_12,MIT-Normal,kalidas2017
128,0.165859,0.06627448631714902,120.0,None,MIT-Normal_13,MIT-Normal,kalidas2017
128,0.15401,0.04263020905305758,120.0,None,MIT-Normal_14,MIT-Normal,kalidas2017
128,0.145121,0.062428938538494884,120.0,None,MIT-Normal_15,MIT-Normal,kalidas2017
128,0.153274,0.0440662013506806,120.0,None,MIT-Normal_16,MIT-Normal,kalidas2017
128,0.180188,0.03082845988263834,120.0,None,MIT-Normal_17,MIT-Normal,kalidas2017
